Date,IBOV,ITSA3,txIBOV,txITSA3
2019-04-17,93285.0,13.300000190734863,-0.011171752176018016,-0.015666119345092863
2019-04-18,94578.0,13.539999961853027,0.013765567648497963,0.017884215098099763
2019-04-22,94588.0,13.449999809265137,0.00010572724495225477,-0.006669172799957702
2019-04-23,95923.0,13.720000267028809,0.014015168176146633,0.01987554989366294
2019-04-24,95045.0,13.75,-0.0091953226354423,0.00218418235210021
2019-04-25,96552.0,13.819999694824219,0.01573125965747999,0.005077972144759473
2019-04-26,96236.0,14.0,-0.0032782152726960065,0.012940533357918841
2019-04-29,96188.0,13.75,-0.0004988982766765403,-0.018018505502678365
2019-04-30,96353.0,13.800000190734863,0.0017139210909984438,0.003629781871945412
2019-05-02,95528.0,13.739999771118164,-0.008599132626139275,-0.004357335848389311
2019-05-03,96008.0,13.600000381469727,0.005012123098056833,-0.010241449344885979
2019-05-06,95009.0,13.399999618530273,-0.010459897373745322,-0.014815142302275305
2019-05-07,94389.0,13.140000343322754,-0.006547083017283339,-0.019593639304447682
2019-05-08,95597.0,13.40999984741211,0.012716897873719815,0.020339646730395015
2019-05-09,94808.0,13.390000343322754,-0.008287644925683872,-0.0014925005716062089
2019-05-10,94258.0,13.270000457763672,-0.005818090523580016,-0.009002302503068752
2019-05-13,91727.0,12.989999771118164,-0.027218929052581654,-0.021326069777588406
2019-05-14,92092.0,13.0,0.003971303072137969,0.0007695443988775948
2019-05-15,91623.0,12.989999771118164,-0.005105745517228315,-0.0007695443988775146
2019-05-16,90024.0,12.649999618530273,-0.01760603041719961,-0.02652262804484001
2019-05-17,89993.0,12.899999618530273,-0.00034441192005680524,0.019570096778510244
2019-05-20,91946.0,13.199999809265137,0.021469558673247603,0.022989533346384813
2019-05-21,94485.0,13.470000267028809,0.02723964354111544,0.020248195103523232
2019-05-22,94361.0,13.550000190734863,-0.00131323954778859,0.005921551155846024
2019-05-23,93910.0,13.239999771118164,-0.004790975377691146,-0.023144028180369165
2019-05-24,93628.0,13.3100004196167,-0.0030073927688642607,0.005273130711729127
2019-05-27,94864.0,13.449999809265137,0.013114802917353818,0.010463427933373832
2019-05-28,96393.0,13.6899995803833,0.015989297907072233,0.017686516782210306
2019-05-29,96567.0,13.930000305175781,0.0018034830758912126,0.017379201050495507
2019-05-30,97457.0,14.109999656677246,0.009174187134389193,0.012838931833324314
2019-05-31,97030.0,14.199999809265137,-0.0043910460451565434,0.006358209642334816
2019-06-03,97020.0,14.079999923706055,-0.00010306622013765328,-0.008486605863890075
2019-06-04,97380.0,14.100000381469727,0.0037037079374844318,0.0014194791274205261
2019-06-05,95999.0,13.859999656677246,-0.014283076007639176,-0.017167855447717394
2019-06-06,97205.0,13.960000038146973,0.012484375725687336,0.00718913107582218
2019-06-07,97821.0,14.149999618530273,0.006317127444666108,0.013518497063437331
2019-06-10,97467.0,13.949999809265137,-0.003625418742963433,-0.01423510253563046
2019-06-11,98960.0,13.850000381469727,0.015201868909926568,-0.007194234418336865
